Project_ID,Project_Name,Region,Province,Month,Budget,Actual_Spend,KPI_Target,KPI_Actual,Participants,Satisfaction
P07189,Policy Development,East,Prachin Buri,Nov,727250,569779,100,95,696,3.86
P07190,Network Strengthening,East,Prachin Buri,Nov,1367603,1032369,100,60,1516,4.88
P07191,Community Health,East,Prachin Buri,Dec,1647079,1290299,100,92,1628,4.39
P07192,Elderly Care,East,Prachin Buri,Dec,1086820,875779,100,77,2983,3.69
P07193,Mental Health,East,Prachin Buri,Dec,1568937,1391791,100,76,1980,3.56
P07194,Healthy School,East,Prachin Buri,Dec,1345810,1174173,100,93,2579,4.72
P07195,Food Safety,East,Prachin Buri,Dec,1403723,1107698,100,94,1121,4.24
P07196,NCD Prevention,East,Prachin Buri,Dec,979378,693622,100,61,383,3.95
P07197,Health Data,East,Prachin Buri,Dec,1892842,1465267,100,64,2898,4.82
P07198,Health Promotion,East,Prachin Buri,Dec,1044922,954504,100,97,2329,3.74
P07199,Policy Development,East,Prachin Buri,Dec,1344119,1293482,100,100,479,3.62
P07200,Network Strengthening,East,Prachin Buri,Dec,1351414,1227519,100,93,168,3.54
P07201,Community Health,East,Sa Kaeo,Jan,1951075,1723576,100,76,1140,4.93
P07202,Elderly Care,East,Sa Kaeo,Jan,1428812,1381936,100,74,751,4.53
P07203,Mental Health,East,Sa Kaeo,Jan,1588396,1537754,100,93,2581,4.47
P07204,Healthy School,East,Sa Kaeo,Jan,1697228,1462236,100,90,477,4.58
P07205,Food Safety,East,Sa Kaeo,Jan,1292866,1063337,100,96,767,4.63
P07206,NCD Prevention,East,Sa Kaeo,Jan,784068,660897,100,72,162,3.95
P07207,Health Data,East,Sa Kaeo,Jan,657971,612018,100,66,2200,3.58
P07208,Health Promotion,East,Sa Kaeo,Jan,616954,525286,100,62,1138,4.65
P07209,Policy Development,East,Sa Kaeo,Jan,996867,952188,100,69,2336,4.91
P07210,Network Strengthening,East,Sa Kaeo,Jan,527620,381570,100,86,1522,4.89
P07211,Community Health,East,Sa Kaeo,Feb,1288165,1064632,100,66,2201,4.25
P07212,Elderly Care,East,Sa Kaeo,Feb,684989,487817,100,91,1504,3.69
P07213,Mental Health,East,Sa Kaeo,Feb,1204231,1136099,100,85,2777,4.8
P07214,Healthy School,East,Sa Kaeo,Feb,965646,829880,100,99,2807,4.67
P07215,Food Safety,East,Sa Kaeo,Feb,1613850,1307420,100,60,2078,4.8
P07216,NCD Prevention,East,Sa Kaeo,Feb,842514,653899,100,99,819,3.73
P07217,Health Data,East,Sa Kaeo,Feb,1601786,1413808,100,93,428,4.29
P07218,Health Promotion,East,Sa Kaeo,Feb,1350027,1045050,100,69,1952,3.67
P07219,Policy Development,East,Sa Kaeo,Feb,1751073,1427865,100,80,2320,4.23
P07220,Network Strengthening,East,Sa Kaeo,Feb,1198968,994366,100,83,1974,4.19
P07221,Community Health,East,Sa Kaeo,Mar,1072272,1023573,100,100,499,3.78
P07222,Elderly Care,East,Sa Kaeo,Mar,1104388,1068105,100,97,2660,4.72
P07223,Mental Health,East,Sa Kaeo,Mar,824281,670322,100,85,2260,3.83
P07224,Healthy School,East,Sa Kaeo,Mar,726879,532944,100,89,307,3.97
P07225,Food Safety,East,Sa Kaeo,Mar,955129,932228,100,88,958,4.03
P07226,NCD Prevention,East,Sa Kaeo,Mar,1660032,1317538,100,69,1891,4.8
P07227,Health Data,East,Sa Kaeo,Mar,1873438,1317284,100,79,1343,4.94
P07228,Health Promotion,East,Sa Kaeo,Mar,576316,546979,100,77,900,4.97
P07229,Policy Development,East,Sa Kaeo,Mar,1517954,1469518,100,82,674,3.72
P07230,Network Strengthening,East,Sa Kaeo,Mar,1373278,1081207,100,79,985,4.38
P07231,Community Health,East,Sa Kaeo,Apr,901719,761111,100,90,2435,3.63
P07232,Elderly Care,East,Sa Kaeo,Apr,1301098,1190887,100,90,2307,4.38
P07233,Mental Health,East,Sa Kaeo,Apr,1955520,1373857,100,77,491,4.84
P07234,Healthy School,East,Sa Kaeo,Apr,984634,885007,100,66,1238,4.78
P07235,Food Safety,East,Sa Kaeo,Apr,851939,725411,100,65,1915,4.14
P07236,NCD Prevention,East,Sa Kaeo,Apr,1629541,1205924,100,74,1972,4.53
P07237,Health Data,East,Sa Kaeo,Apr,1708880,1405832,100,69,628,3.89
P07238,Health Promotion,East,Sa Kaeo,Apr,949730,899680,100,76,443,4.2
P07239,Policy Development,East,Sa Kaeo,Apr,564232,418358,100,75,2230,4.22
P07240,Network Strengthening,East,Sa Kaeo,Apr,594398,568673,100,71,1413,3.52
P07241,Community Health,East,Sa Kaeo,May,1964623,1671645,100,94,780,4.89
P07242,Elderly Care,East,Sa Kaeo,May,1690108,1659304,100,66,1500,4.23
P07243,Mental Health,East,Sa Kaeo,May,1665222,1511995,100,86,236,3.63
P07244,Healthy School,East,Sa Kaeo,May,1663846,1311617,100,74,2297,4.71
P07245,Food Safety,East,Sa Kaeo,May,864238,649633,100,90,477,3.85
P07246,NCD Prevention,East,Sa Kaeo,May,1333697,1102062,100,69,2383,4.18
P07247,Health Data,East,Sa Kaeo,May,681750,556489,100,89,1518,4.92
P07248,Health Promotion,East,Sa Kaeo,May,1919601,1790526,100,82,2016,4.88
P07249,Policy Development,East,Sa Kaeo,May,1808538,1365396,100,71,621,3.73
P07250,Network Strengthening,East,Sa Kaeo,May,1885213,1852919,100,71,2909,3.53
P07251,Community Health,East,Sa Kaeo,Jun,1673844,1320346,100,61,2371,4.74
P07252,Elderly Care,East,Sa Kaeo,Jun,1675224,1378510,100,100,1870,4.66
P07253,Mental Health,East,Sa Kaeo,Jun,947322,732215,100,98,2143,4.64
P07254,Healthy School,East,Sa Kaeo,Jun,1671604,1272078,100,60,1154,3.95
P07255,Food Safety,East,Sa Kaeo,Jun,1317881,1298023,100,90,2984,4.72
P07256,NCD Prevention,East,Sa Kaeo,Jun,1375120,1325752,100,87,409,3.61
P07257,Health Data,East,Sa Kaeo,Jun,1126790,893336,100,87,2069,3.53
P07258,Health Promotion,East,Sa Kaeo,Jun,1914801,1776165,100,62,1021,3.92
P07259,Policy Development,East,Sa Kaeo,Jun,979599,846094,100,93,1763,4.18
P07260,Network Strengthening,East,Sa Kaeo,Jun,574721,552184,100,95,1520,3.7
P07261,Community Health,East,Sa Kaeo,Jul,1324249,937378,100,85,2655,4.48
P07262,Elderly Care,East,Sa Kaeo,Jul,1975503,1853301,100,84,2877,4.21
P07263,Mental Health,East,Sa Kaeo,Jul,1831287,1613128,100,79,2159,4.97
P07264,Healthy School,East,Sa Kaeo,Jul,1933279,1424592,100,96,2592,4.76
P07265,Food Safety,East,Sa Kaeo,Jul,713850,508146,100,92,1947,3.83
P07266,NCD Prevention,East,Sa Kaeo,Jul,1989691,1987731,100,71,949,3.98
P07267,Health Data,East,Sa Kaeo,Jul,1253863,915994,100,99,818,3.56
P07268,Health Promotion,East,Sa Kaeo,Jul,1875056,1750183,100,84,1741,4.65
P07269,Policy Development,East,Sa Kaeo,Jul,563725,520437,100,67,2671,4.78
P07270,Network Strengthening,East,Sa Kaeo,Jul,1633870,1484225,100,87,1017,3.62
P07271,Community Health,East,Sa Kaeo,Aug,1416639,1033144,100,88,702,4.68
P07272,Elderly Care,East,Sa Kaeo,Aug,1235842,956626,100,98,1809,3.73
P07273,Mental Health,East,Sa Kaeo,Aug,1148832,839714,100,66,1169,4.21
P07274,Healthy School,East,Sa Kaeo,Aug,696532,605762,100,83,955,4.28
P07275,Food Safety,East,Sa Kaeo,Aug,824878,723591,100,94,1580,4.53
P07276,NCD Prevention,East,Sa Kaeo,Aug,721900,595011,100,91,2357,3.65
P07277,Health Data,East,Sa Kaeo,Aug,1342590,1082903,100,90,677,4.35
P07278,Health Promotion,East,Sa Kaeo,Aug,1837638,1520848,100,86,173,3.61
P07279,Policy Development,East,Sa Kaeo,Aug,1756468,1616349,100,77,2828,4.55
P07280,Network Strengthening,East,Sa Kaeo,Aug,1891378,1535690,100,75,2847,3.82
P07281,Community Health,East,Sa Kaeo,Sep,1563887,1535384,100,86,1766,3.64
P07282,Elderly Care,East,Sa Kaeo,Sep,1666267,1283910,100,74,2601,4.4
P07283,Mental Health,East,Sa Kaeo,Sep,1014873,903455,100,97,868,3.52
P07284,Healthy School,East,Sa Kaeo,Sep,1055961,953050,100,67,2380,4.73
P07285,Food Safety,East,Sa Kaeo,Sep,1633229,1444288,100,84,199,4.84
P07286,NCD Prevention,East,Sa Kaeo,Sep,1471788,1411649,100,91,1966,3.87
P07287,Health Data,East,Sa Kaeo,Sep,1499152,1090566,100,69,908,3.73
P07288,Health Promotion,East,Sa Kaeo,Sep,677915,611394,100,86,2943,3.82
P07289,Policy Development,East,Sa Kaeo,Sep,551796,420198,100,99,2231,3.86
P07290,Network Strengthening,East,Sa Kaeo,Sep,1635378,1240678,100,71,447,4.3
P07291,Community Health,East,Sa Kaeo,Oct,1546966,1371972,100,98,2857,4.24
P07292,Elderly Care,East,Sa Kaeo,Oct,935231,854167,100,80,2265,3.85
P07293,Mental Health,East,Sa Kaeo,Oct,1118846,1076169,100,84,2838,4.2
P07294,Healthy School,East,Sa Kaeo,Oct,1360099,954447,100,94,2231,4.91
P07295,Food Safety,East,Sa Kaeo,Oct,1594173,1368042,100,95,1136,4.0
P07296,NCD Prevention,East,Sa Kaeo,Oct,1544692,1370262,100,80,1835,3.98
P07297,Health Data,East,Sa Kaeo,Oct,1704793,1224565,100,97,686,4.0
P07298,Health Promotion,East,Sa Kaeo,Oct,1435367,1175534,100,100,2093,3.59
P07299,Policy Development,East,Sa Kaeo,Oct,897466,888485,100,68,2150,4.99
P07300,Network Strengthening,East,Sa Kaeo,Oct,1677240,1320601,100,68,2115,3.53
P07301,Community Health,East,Sa Kaeo,Nov,980497,973390,100,83,1330,4.25
P07302,Elderly Care,East,Sa Kaeo,Nov,915824,700682,100,89,1702,4.11
P07303,Mental Health,East,Sa Kaeo,Nov,616279,527411,100,76,2961,4.68
P07304,Healthy School,East,Sa Kaeo,Nov,1317262,922588,100,80,1876,4.47
P07305,Food Safety,East,Sa Kaeo,Nov,1419011,1251911,100,83,2255,3.82
P07306,NCD Prevention,East,Sa Kaeo,Nov,1666887,1440934,100,93,2160,4.32
P07307,Health Data,East,Sa Kaeo,Nov,1085231,987087,100,71,1072,4.08
P07308,Health Promotion,East,Sa Kaeo,Nov,1226224,1194733,100,74,1214,4.58
P07309,Policy Development,East,Sa Kaeo,Nov,1824787,1387499,100,68,1453,4.34
P07310,Network Strengthening,East,Sa Kaeo,Nov,1558105,1159435,100,72,850,4.48
P07311,Community Health,East,Sa Kaeo,Dec,1244602,1013055,100,86,2909,4.07
P07312,Elderly Care,East,Sa Kaeo,Dec,974908,967752,100,86,2257,4.15
P07313,Mental Health,East,Sa Kaeo,Dec,1295414,1082121,100,72,2505,4.58
P07314,Healthy School,East,Sa Kaeo,Dec,609040,504195,100,89,2045,4.76
P07315,Food Safety,East,Sa Kaeo,Dec,973210,783735,100,86,896,4.19
P07316,NCD Prevention,East,Sa Kaeo,Dec,799363,757767,100,81,2457,4.42
P07317,Health Data,East,Sa Kaeo,Dec,1199038,1088113,100,61,896,3.95
P07318,Health Promotion,East,Sa Kaeo,Dec,629224,604882,100,68,2859,4.65
P07319,Policy Development,East,Sa Kaeo,Dec,1023118,746882,100,88,2939,4.78
P07320,Network Strengthening,East,Sa Kaeo,Dec,1033086,746527,100,76,1367,4.44
P07321,Community Health,East,Chachoengsao,Jan,952668,934219,100,92,2698,4.54
P07322,Elderly Care,East,Chachoengsao,Jan,707502,636202,100,78,2244,4.84
P07323,Mental Health,East,Chachoengsao,Jan,1953805,1664958,100,97,959,3.56
P07324,Healthy School,East,Chachoengsao,Jan,1549930,1188282,100,85,516,4.27
P07325,Food Safety,East,Chachoengsao,Jan,1354760,967207,100,61,1353,4.76
P07326,NCD Prevention,East,Chachoengsao,Jan,830177,758566,100,81,2342,4.75
P07327,Health Data,East,Chachoengsao,Jan,1794963,1400387,100,88,1878,4.63
P07328,Health Promotion,East,Chachoengsao,Jan,1441905,1349859,100,78,724,4.97
P07329,Policy Development,East,Chachoengsao,Jan,1898281,1360623,100,62,2210,4.47
P07330,Network Strengthening,East,Chachoengsao,Jan,1619099,1500124,100,88,225,3.75
P07331,Community Health,East,Chachoengsao,Feb,1034073,781073,100,88,2894,3.96
P07332,Elderly Care,East,Chachoengsao,Feb,1306443,1031617,100,79,2718,3.89
P07333,Mental Health,East,Chachoengsao,Feb,1850908,1668638,100,94,1988,4.88
P07334,Healthy School,East,Chachoengsao,Feb,1051784,1017518,100,100,1049,4.8
P07335,Food Safety,East,Chachoengsao,Feb,1531277,1200005,100,73,1418,4.48
P07336,NCD Prevention,East,Chachoengsao,Feb,1497437,1487321,100,71,911,4.41
P07337,Health Data,East,Chachoengsao,Feb,845215,622803,100,93,2794,4.59
P07338,Health Promotion,East,Chachoengsao,Feb,694295,681864,100,89,2223,3.5
P07339,Policy Development,East,Chachoengsao,Feb,655970,498839,100,86,229,4.93
P07340,Network Strengthening,East,Chachoengsao,Feb,730187,521961,100,65,2696,3.87
P07341,Community Health,East,Chachoengsao,Mar,1945040,1893187,100,73,1582,3.71
P07342,Elderly Care,East,Chachoengsao,Mar,1096166,1004591,100,96,1808,3.62
P07343,Mental Health,East,Chachoengsao,Mar,639031,459596,100,65,310,3.76
P07344,Healthy School,East,Chachoengsao,Mar,1914843,1785481,100,63,2763,4.07
P07345,Food Safety,East,Chachoengsao,Mar,512511,454742,100,60,486,4.43
P07346,NCD Prevention,East,Chachoengsao,Mar,1562406,1331154,100,63,912,3.87
P07347,Health Data,East,Chachoengsao,Mar,1825711,1476788,100,72,2672,4.45
P07348,Health Promotion,East,Chachoengsao,Mar,967880,856654,100,69,2323,4.27
P07349,Policy Development,East,Chachoengsao,Mar,1996041,1432785,100,81,400,4.74
P07350,Network Strengthening,East,Chachoengsao,Mar,882751,641573,100,87,594,4.74
P07351,Community Health,East,Chachoengsao,Apr,1051644,892489,100,80,1862,4.48
P07352,Elderly Care,East,Chachoengsao,Apr,1032274,883109,100,63,2746,4.15
P07353,Mental Health,East,Chachoengsao,Apr,584332,442802,100,96,1984,4.39
P07354,Healthy School,East,Chachoengsao,Apr,890084,625358,100,78,1895,3.59
P07355,Food Safety,East,Chachoengsao,Apr,1238774,1090131,100,87,1853,4.3
P07356,NCD Prevention,East,Chachoengsao,Apr,1475664,1281302,100,91,873,3.58
P07357,Health Data,East,Chachoengsao,Apr,562025,488864,100,79,2086,4.65
P07358,Health Promotion,East,Chachoengsao,Apr,632762,495915,100,78,2240,4.79
P07359,Policy Development,East,Chachoengsao,Apr,1361616,1110854,100,69,190,3.71
P07360,Network Strengthening,East,Chachoengsao,Apr,1103639,908536,100,74,2413,3.58
P07361,Community Health,East,Chachoengsao,May,1960679,1820773,100,62,1206,4.51
P07362,Elderly Care,East,Chachoengsao,May,1013289,915567,100,82,2841,4.71
P07363,Mental Health,East,Chachoengsao,May,1510644,1245544,100,63,713,4.31
P07364,Healthy School,East,Chachoengsao,May,1971728,1650149,100,67,606,3.88
P07365,Food Safety,East,Chachoengsao,May,1512799,1498708,100,94,1507,3.87
P07366,NCD Prevention,East,Chachoengsao,May,1088326,878224,100,83,934,3.71
P07367,Health Data,East,Chachoengsao,May,1294750,951389,100,88,2086,4.86
P07368,Health Promotion,East,Chachoengsao,May,1421049,1087873,100,62,2428,4.7
P07369,Policy Development,East,Chachoengsao,May,1348881,951416,100,71,261,4.72
P07370,Network Strengthening,East,Chachoengsao,May,906893,869711,100,84,569,4.13
P07371,Community Health,East,Chachoengsao,Jun,919485,888655,100,61,368,3.56
P07372,Elderly Care,East,Chachoengsao,Jun,1324444,1115738,100,81,2318,4.45
P07373,Mental Health,East,Chachoengsao,Jun,1193997,851597,100,66,606,4.73
P07374,Healthy School,East,Chachoengsao,Jun,781570,709288,100,93,268,4.19
P07375,Food Safety,East,Chachoengsao,Jun,1022910,790225,100,72,414,4.99
P07376,NCD Prevention,East,Chachoengsao,Jun,1915161,1895409,100,76,580,4.58
P07377,Health Data,East,Chachoengsao,Jun,1897201,1405345,100,67,1953,3.75
P07378,Health Promotion,East,Chachoengsao,Jun,1713896,1606447,100,69,1190,3.65
P07379,Policy Development,East,Chachoengsao,Jun,537943,506628,100,83,806,4.04
P07380,Network Strengthening,East,Chachoengsao,Jun,1919377,1735708,100,93,707,4.86
P07381,Community Health,East,Chachoengsao,Jul,1011266,802720,100,77,319,4.63
P07382,Elderly Care,East,Chachoengsao,Jul,839343,765272,100,79,2366,4.02
P07383,Mental Health,East,Chachoengsao,Jul,822057,600376,100,96,2853,4.31
P07384,Healthy School,East,Chachoengsao,Jul,999581,819252,100,70,2641,3.62
P07385,Food Safety,East,Chachoengsao,Jul,943430,700652,100,63,1514,4.25
P07386,NCD Prevention,East,Chachoengsao,Jul,1360771,962642,100,73,2090,3.81
P07387,Health Data,East,Chachoengsao,Jul,1778768,1771519,100,63,929,3.89
P07388,Health Promotion,East,Chachoengsao,Jul,929518,859533,100,93,789,4.74
P07389,Policy Development,East,Chachoengsao,Jul,965842,727050,100,76,2412,4.47
P07390,Network Strengthening,East,Chachoengsao,Jul,1323532,1119431,100,70,1873,4.78
P07391,Community Health,East,Chachoengsao,Aug,1938937,1630048,100,96,1773,4.35
P07392,Elderly Care,East,Chachoengsao,Aug,1096338,769702,100,89,1004,3.62
P07393,Mental Health,East,Chachoengsao,Aug,922613,705992,100,67,2243,4.99
P07394,Healthy School,East,Chachoengsao,Aug,719125,593870,100,61,827,4.16
P07395,Food Safety,East,Chachoengsao,Aug,1804214,1689436,100,84,2650,4.12
P07396,NCD Prevention,East,Chachoengsao,Aug,920841,748827,100,77,1990,4.15
P07397,Health Data,East,Chachoengsao,Aug,1535170,1361778,100,90,2551,4.02
P07398,Health Promotion,East,Chachoengsao,Aug,1069676,939976,100,79,1762,4.35
P07399,Policy Development,East,Chachoengsao,Aug,901385,801785,100,79,1345,4.45
P07400,Network Strengthening,East,Chachoengsao,Aug,1783258,1660431,100,84,1489,4.64
P07401,Community Health,East,Chachoengsao,Sep,945292,793790,100,63,2053,4.76
P07402,Elderly Care,East,Chachoengsao,Sep,1760697,1563032,100,92,2666,4.76
P07403,Mental Health,East,Chachoengsao,Sep,891438,769583,100,93,296,4.07
P07404,Healthy School,East,Chachoengsao,Sep,755214,721116,100,78,2615,3.76
P07405,Food Safety,East,Chachoengsao,Sep,1969644,1751623,100,93,169,4.66
P07406,NCD Prevention,East,Chachoengsao,Sep,1667964,1169164,100,77,1467,3.87
P07407,Health Data,East,Chachoengsao,Sep,806407,622391,100,73,1493,3.75
P07408,Health Promotion,East,Chachoengsao,Sep,1572851,1222133,100,71,2820,4.08
P07409,Policy Development,East,Chachoengsao,Sep,1183722,1003106,100,82,2834,4.89
P07410,Network Strengthening,East,Chachoengsao,Sep,1676901,1345572,100,87,286,4.44
P07411,Community Health,East,Chachoengsao,Oct,510881,506457,100,72,468,4.37
P07412,Elderly Care,East,Chachoengsao,Oct,1846805,1344439,100,82,1505,3.65
P07413,Mental Health,East,Chachoengsao,Oct,1628303,1351912,100,85,818,4.09
P07414,Healthy School,East,Chachoengsao,Oct,1275539,1122777,100,81,2743,4.56
P07415,Food Safety,East,Chachoengsao,Oct,647430,603288,100,93,1630,4.14
P07416,NCD Prevention,East,Chachoengsao,Oct,1588521,1557429,100,92,963,4.75
P07417,Health Data,East,Chachoengsao,Oct,827736,817426,100,74,226,4.91
P07418,Health Promotion,East,Chachoengsao,Oct,1361633,1258579,100,85,2054,3.8
P07419,Policy Development,East,Chachoengsao,Oct,1450954,1307421,100,82,1516,3.53
P07420,Network Strengthening,East,Chachoengsao,Oct,883046,723605,100,90,1586,4.99
P07421,Community Health,East,Chachoengsao,Nov,1721911,1540126,100,88,865,4.37
P07422,Elderly Care,East,Chachoengsao,Nov,1604872,1561324,100,74,2001,3.76
P07423,Mental Health,East,Chachoengsao,Nov,1471204,1261981,100,61,1165,3.94
P07424,Healthy School,East,Chachoengsao,Nov,578133,519561,100,69,1149,3.51
P07425,Food Safety,East,Chachoengsao,Nov,1059133,1038072,100,77,2414,3.5
P07426,NCD Prevention,East,Chachoengsao,Nov,639167,600111,100,77,933,4.18
P07427,Health Data,East,Chachoengsao,Nov,641042,491606,100,100,2509,4.44
P07428,Health Promotion,East,Chachoengsao,Nov,1755184,1297821,100,91,643,4.93
P07429,Policy Development,East,Chachoengsao,Nov,890505,683191,100,85,1862,4.85
P07430,Network Strengthening,East,Chachoengsao,Nov,1536633,1535390,100,61,2886,3.55
P07431,Community Health,East,Chachoengsao,Dec,1160503,874219,100,67,174,4.2
P07432,Elderly Care,East,Chachoengsao,Dec,709543,606589,100,73,1113,3.67
P07433,Mental Health,East,Chachoengsao,Dec,1833164,1503216,100,94,2450,4.37
P07434,Healthy School,East,Chachoengsao,Dec,1871849,1709762,100,62,1939,4.79
P07435,Food Safety,East,Chachoengsao,Dec,963086,750777,100,93,1339,4.05
P07436,NCD Prevention,East,Chachoengsao,Dec,1054627,961497,100,94,1344,4.45
P07437,Health Data,East,Chachoengsao,Dec,673750,635509,100,88,749,4.98
P07438,Health Promotion,East,Chachoengsao,Dec,1331386,1046946,100,65,1439,4.25
P07439,Policy Development,East,Chachoengsao,Dec,1021885,823066,100,84,1358,3.68
P07440,Network Strengthening,East,Chachoengsao,Dec,741357,740699,100,92,591,4.4
P07441,Community Health,South,Surat Thani,Jan,1946990,1626981,100,82,155,3.58
P07442,Elderly Care,South,Surat Thani,Jan,1184763,1142220,100,68,1463,4.56
P07443,Mental Health,South,Surat Thani,Jan,1764810,1449795,100,78,2911,3.69
P07444,Healthy School,South,Surat Thani,Jan,830512,720280,100,69,1351,3.65
P07445,Food Safety,South,Surat Thani,Jan,1187289,1107433,100,86,2959,3.81
P07446,NCD Prevention,South,Surat Thani,Jan,1449365,1326234,100,60,1290,4.74
P07447,Health Data,South,Surat Thani,Jan,892364,889439,100,72,1825,4.16
P07448,Health Promotion,South,Surat Thani,Jan,532208,428964,100,98,882,3.71
P07449,Policy Development,South,Surat Thani,Jan,743972,720789,100,64,491,3.69
P07450,Network Strengthening,South,Surat Thani,Jan,593228,481685,100,78,848,4.08
P07451,Community Health,South,Surat Thani,Feb,1345874,1154027,100,79,275,4.87
P07452,Elderly Care,South,Surat Thani,Feb,861610,701000,100,64,1442,4.97
P07453,Mental Health,South,Surat Thani,Feb,1790510,1269721,100,93,1661,4.54
P07454,Healthy School,South,Surat Thani,Feb,609246,577344,100,96,588,4.69
P07455,Food Safety,South,Surat Thani,Feb,1095463,771805,100,67,2132,4.55
P07456,NCD Prevention,South,Surat Thani,Feb,691082,518493,100,71,2092,4.94
P07457,Health Data,South,Surat Thani,Feb,1718285,1283883,100,60,2661,4.33
